theta_rad,phi_rad,gain_db
-2.13628,-3.01593,0.6912
-2.07345,-3.01593,0.6912
-2.01062,-3.01593,0.6912
-1.94779,-3.01593,0.6912
-1.88496,-3.01593,0.6912
-1.82212,-3.01593,0.6912
-1.75929,-3.01593,0.6912
-1.69646,-3.01593,0.6912
-1.63363,-3.01593,0.6912
-1.5708,-3.01593,0.6912
-1.50796,-3.01593,0.6912
-1.44513,-3.01593,0.6912
-1.3823,-3.01593,0.6912
-1.31947,-3.01593,0.6912
-1.25664,-3.01593,0.6912
-1.19381,-3.01593,0.6912
-1.13097,-3.01593,0.6912
-1.06814,-3.01593,0.6912
-1.00531,-3.01593,0.6912
-0.942478,-3.01593,0.6912
-0.879646,-3.01593,0.6912
-0.816814,-3.01593,0.6912
-0.753982,-3.01593,0.6912
-0.69115,-3.01593,0.6912
-0.628319,-3.01593,0.6912
-0.565487,-3.01593,0.6912
-0.502655,-3.01593,0.6912
-0.439823,-3.01593,0.6912
-0.376991,-3.01593,0.6912
-0.314159,-3.01593,0.6912
-0.251327,-3.01593,0.6912
-0.188496,-3.01593,0.6912
-0.125664,-3.01593,0.6912
-0.0628319,-3.01593,0.6912
2.77556e-15,-3.01593,398.131
0.0628319,-3.01593,398.131
0.125664,-3.01593,398.131
0.188496,-3.01593,398.131
0.251327,-3.01593,398.131
0.314159,-3.01593,398.131
0.376991,-3.01593,398.131
0.439823,-3.01593,398.131
0.502655,-3.01593,398.131
0.565487,-3.01593,398.131
0.628319,-3.01593,398.131
0.69115,-3.01593,398.131
0.753982,-3.01593,398.131
0.816814,-3.01593,398.131
0.879646,-3.01593,398.131
0.942478,-3.01593,398.131
1.00531,-3.01593,398.131
1.06814,-3.01593,398.131
1.13097,-3.01593,398.131
1.19381,-3.01593,398.131
1.25664,-3.01593,398.131
1.31947,-3.01593,398.131
1.3823,-3.01593,398.131
1.44513,-3.01593,398.131
1.50796,-3.01593,398.131
1.5708,-3.01593,398.131
1.63363,-3.01593,398.131
1.69646,-3.01593,398.131
1.75929,-3.01593,398.131
1.82212,-3.01593,398.131
1.88496,-3.01593,398.131
1.94779,-3.01593,398.131
2.01062,-3.01593,398.131
2.07345,-3.01593,398.131
2.13628,-3.01593,398.131
2.19911,-3.01593,398.131
2.26195,-3.01593,398.131
2.32478,-3.01593,398.131
2.38761,-3.01593,398.131
2.45044,-3.01593,398.131
2.51327,-3.01593,398.131
2.57611,-3.01593,398.131
2.63894,-3.01593,398.131
2.70177,-3.01593,398.131
2.7646,-3.01593,398.131
2.82743,-3.01593,398.131
2.89027,-3.01593,398.131
2.9531,-3.01593,398.131
3.01593,-3.01593,398.131
3.07876,-3.01593,398.131
-3.14159,-2.9531,1.5552
-3.07876,-2.9531,1.5552
-3.01593,-2.9531,1.5552
-2.9531,-2.9531,1.5552
-2.89027,-2.9531,1.5552
-2.82743,-2.9531,1.5552
-2.7646,-2.9531,1.5552
-2.70177,-2.9531,1.5552
-2.63894,-2.9531,1.5552
-2.57611,-2.9531,1.5552
-2.51327,-2.9531,1.5552
-2.45044,-2.9531,1.5552
-2.38761,-2.9531,1.5552
-2.32478,-2.9531,1.5552
-2.26195,-2.9531,1.5552
-2.19911,-2.9531,1.5552
-2.13628,-2.9531,1.5552
-2.07345,-2.9531,1.5552
-2.01062,-2.9531,1.5552
-1.94779,-2.9531,1.5552
-1.88496,-2.9531,1.5552
-1.82212,-2.9531,1.5552
-1.75929,-2.9531,1.5552
-1.69646,-2.9531,1.5552
-1.63363,-2.9531,1.5552
-1.5708,-2.9531,1.5552
-1.50796,-2.9531,1.5552
-1.44513,-2.9531,1.5552
-1.3823,-2.9531,1.5552
-1.31947,-2.9531,1.5552
-1.25664,-2.9531,1.5552
-1.19381,-2.9531,1.5552
-1.13097,-2.9531,1.5552
-1.06814,-2.9531,1.5552
-1.00531,-2.9531,1.5552
-0.942478,-2.9531,1.5552
-0.879646,-2.9531,1.5552
-0.816814,-2.9531,1.5552
-0.753982,-2.9531,1.5552
-0.69115,-2.9531,1.5552
-0.628319,-2.9531,1.5552
-0.565487,-2.9531,1.5552
-0.502655,-2.9531,1.5552
-0.439823,-2.9531,1.5552
-0.376991,-2.9531,1.5552
-0.314159,-2.9531,1.5552
-0.251327,-2.9531,1.5552
-0.188496,-2.9531,1.5552
-0.125664,-2.9531,1.5552
-0.0628319,-2.9531,1.5552
2.77556e-15,-2.9531,381.715
0.0628319,-2.9531,381.715
0.125664,-2.9531,381.715
0.188496,-2.9531,381.715
0.251327,-2.9531,381.715
0.314159,-2.9531,381.715
0.376991,-2.9531,381.715
0.439823,-2.9531,381.715
0.502655,-2.9531,381.715
0.565487,-2.9531,381.715
0.628319,-2.9531,381.715
0.69115,-2.9531,381.715
0.753982,-2.9531,381.715
0.816814,-2.9531,381.715
0.879646,-2.9531,381.715
0.942478,-2.9531,381.715
1.00531,-2.9531,381.715
1.06814,-2.9531,381.715
1.13097,-2.9531,381.715
1.19381,-2.9531,381.715
1.25664,-2.9531,381.715
1.31947,-2.9531,381.715
1.3823,-2.9531,381.715
1.44513,-2.9531,381.715
1.50796,-2.9531,381.715
1.5708,-2.9531,381.715
1.63363,-2.9531,381.715
1.69646,-2.9531,381.715
1.75929,-2.9531,381.715
1.82212,-2.9531,381.715
1.88496,-2.9531,381.715
1.94779,-2.9531,381.715
2.01062,-2.9531,381.715
2.07345,-2.9531,381.715
2.13628,-2.9531,381.715
2.19911,-2.9531,381.715
2.26195,-2.9531,381.715
2.32478,-2.9531,381.715
2.38761,-2.9531,381.715
2.45044,-2.9531,381.715
2.51327,-2.9531,381.715
2.57611,-2.9531,381.715
2.63894,-2.9531,381.715
2.70177,-2.9531,381.715
2.7646,-2.9531,381.715
2.82743,-2.9531,381.715
2.89027,-2.9531,381.715
2.9531,-2.9531,381.715
3.01593,-2.9531,381.715
3.07876,-2.9531,381.715
-3.14159,-2.89027,2.7648
-3.07876,-2.89027,2.7648
-3.01593,-2.89027,2.7648
-2.9531,-2.89027,2.7648
-2.89027,-2.89027,2.7648
-2.82743,-2.89027,2.7648
-2.7646,-2.89027,2.7648
-2.70177,-2.89027,2.7648
-2.63894,-2.89027,2.7648
-2.57611,-2.89027,2.7648
-2.51327,-2.89027,2.7648
-2.45044,-2.89027,2.7648
-2.38761,-2.89027,2.7648
-2.32478,-2.89027,2.7648
-2.26195,-2.89027,2.7648
-2.19911,-2.89027,2.7648
-2.13628,-2.89027,2.7648
-2.07345,-2.89027,2.7648
-2.01062,-2.89027,2.7648
-1.94779,-2.89027,2.7648
-1.88496,-2.89027,2.7648
-1.82212,-2.89027,2.7648
-1.75929,-2.89027,2.7648
-1.69646,-2.89027,2.7648
-1.63363,-2.89027,2.7648
-1.5708,-2.89027,2.7648
-1.50796,-2.89027,2.7648
-1.44513,-2.89027,2.7648
-1.3823,-2.89027,2.7648
-1.31947,-2.89027,2.7648
-1.25664,-2.89027,2.7648
-1.19381,-2.89027,2.7648
-1.13097,-2.89027,2.7648
-1.06814,-2.89027,2.7648
-1.00531,-2.89027,2.7648
-0.942478,-2.89027,2.7648
-0.879646,-2.89027,2.7648
-0.816814,-2.89027,2.7648
-0.753982,-2.89027,2.7648
-0.69115,-2.89027,2.7648
-0.628319,-2.89027,2.7648
-0.565487,-2.89027,2.7648
-0.502655,-2.89027,2.7648
-0.439823,-2.89027,2.7648
-0.376991,-2.89027,2.7648
-0.314159,-2.89027,2.7648
-0.251327,-2.89027,2.7648
-0.188496,-2.89027,2.7648
-0.125664,-2.89027,2.7648
-0.0628319,-2.89027,2.7648
2.77556e-15,-2.89027,365.645
0.0628319,-2.89027,365.645
0.125664,-2.89027,365.645
0.188496,-2.89027,365.645
0.251327,-2.89027,365.645
0.314159,-2.89027,365.645
0.376991,-2.89027,365.645
0.439823,-2.89027,365.645
0.502655,-2.89027,365.645
0.565487,-2.89027,365.645
0.628319,-2.89027,365.645
0.69115,-2.89027,365.645
0.753982,-2.89027,365.645
0.816814,-2.89027,365.645
0.879646,-2.89027,365.645
0.942478,-2.89027,365.645
1.00531,-2.89027,365.645
1.06814,-2.89027,365.645
1.13097,-2.89027,365.645
1.19381,-2.89027,365.645
1.25664,-2.89027,365.645
1.31947,-2.89027,365.645
1.3823,-2.89027,365.645
1.44513,-2.89027,365.645
1.50796,-2.89027,365.645
1.5708,-2.89027,365.645
1.63363,-2.89027,365.645
1.69646,-2.89027,365.645
1.75929,-2.89027,365.645
1.82212,-2.89027,365.645
1.88496,-2.89027,365.645
1.94779,-2.89027,365.645
2.01062,-2.89027,365.645
2.07345,-2.89027,365.645
2.13628,-2.89027,365.645
2.19911,-2.89027,365.645
2.26195,-2.89027,365.645
2.32478,-2.89027,365.645
2.38761,-2.89027,365.645
2.45044,-2.89027,365.645
2.51327,-2.89027,365.645
2.57611,-2.89027,365.645
2.63894,-2.89027,365.645
2.70177,-2.89027,365.645
2.7646,-2.89027,365.645
2.82743,-2.89027,365.645
2.89027,-2.89027,365.645
2.9531,-2.89027,365.645
3.01593,-2.89027,365.645
3.07876,-2.89027,365.645
-3.14159,-2.82743,4.32
-3.07876,-2.82743,4.32
-3.01593,-2.82743,4.32
-2.9531,-2.82743,4.32
-2.89027,-2.82743,4.32
-2.82743,-2.82743,4.32
-2.7646,-2.82743,4.32
-2.70177,-2.82743,4.32
-2.63894,-2.82743,4.32
-2.57611,-2.82743,4.32
-2.51327,-2.82743,4.32
-2.45044,-2.82743,4.32
-2.38761,-2.82743,4.32
-2.32478,-2.82743,4.32
-2.26195,-2.82743,4.32
-2.19911,-2.82743,4.32
-2.13628,-2.82743,4.32
-2.07345,-2.82743,4.32
-2.01062,-2.82743,4.32
-1.94779,-2.82743,4.32
-1.88496,-2.82743,4.32
-1.82212,-2.82743,4.32
-1.75929,-2.82743,4.32
-1.69646,-2.82743,4.32
-1.63363,-2.82743,4.32
-1.5708,-2.82743,4.32
-1.50796,-2.82743,4.32
-1.44513,-2.82743,4.32
-1.3823,-2.82743,4.32
-1.31947,-2.82743,4.32
-1.25664,-2.82743,4.32
-1.19381,-2.82743,4.32
-1.13097,-2.82743,4.32
-1.06814,-2.82743,4.32
-1.00531,-2.82743,4.32
-0.942478,-2.82743,4.32
-0.879646,-2.82743,4.32
-0.816814,-2.82743,4.32
-0.753982,-2.82743,4.32
-0.69115,-2.82743,4.32
-0.628319,-2.82743,4.32
-0.565487,-2.82743,4.32
-0.502655,-2.82743,4.32
-0.439823,-2.82743,4.32
-0.376991,-2.82743,4.32
-0.314159,-2.82743,4.32
-0.251327,-2.82743,4.32
-0.188496,-2.82743,4.32
-0.125664,-2.82743,4.32
-0.0628319,-2.82743,4.32
2.77556e-15,-2.82743,349.92
0.0628319,-2.82743,349.92
0.125664,-2.82743,349.92
0.188496,-2.82743,349.92
0.251327,-2.82743,349.92
0.314159,-2.82743,349.92
0.376991,-2.82743,349.92
0.439823,-2.82743,349.92
0.502655,-2.82743,349.92
0.565487,-2.82743,349.92
0.628319,-2.82743,349.92
0.69115,-2.82743,349.92
0.753982,-2.82743,349.92
0.816814,-2.82743,349.92
0.879646,-2.82743,349.92
0.942478,-2.82743,349.92
1.00531,-2.82743,349.92
1.06814,-2.82743,349.92
1.13097,-2.82743,349.92
1.19381,-2.82743,349.92
1.25664,-2.82743,349.92
1.31947,-2.82743,349.92
1.3823,-2.82743,349.92
1.44513,-2.82743,349.92
1.50796,-2.82743,349.92
1.5708,-2.82743,349.92
1.63363,-2.82743,349.92
1.69646,-2.82743,349.92
1.75929,-2.82743,349.92
1.82212,-2.82743,349.92
1.88496,-2.82743,349.92
1.94779,-2.82743,349.92
2.01062,-2.82743,349.92
2.07345,-2.82743,349.92
2.13628,-2.82743,349.92
2.19911,-2.82743,349.92
2.26195,-2.82743,349.92
2.32478,-2.82743,349.92
2.38761,-2.82743,349.92
2.45044,-2.82743,349.92
2.51327,-2.82743,349.92
2.57611,-2.82743,349.92
2.63894,-2.82743,349.92
2.70177,-2.82743,349.92
2.7646,-2.82743,349.92
2.82743,-2.82743,349.92
2.89027,-2.82743,349.92
2.9531,-2.82743,349.92
3.01593,-2.82743,349.92
3.07876,-2.82743,349.92
-3.14159,-2.7646,6.2208
-3.07876,-2.7646,6.2208
-3.01593,-2.7646,6.2208
-2.9531,-2.7646,6.2208
-2.89027,-2.7646,6.2208
-2.82743,-2.7646,6.2208
-2.7646,-2.7646,6.2208
-2.70177,-2.7646,6.2208
-2.63894,-2.7646,6.2208
-2.57611,-2.7646,6.2208
-2.51327,-2.7646,6.2208
-2.45044,-2.7646,6.2208
-2.38761,-2.7646,6.2208
-2.32478,-2.7646,6.2208
-2.26195,-2.7646,6.2208
-2.19911,-2.7646,6.2208
-2.13628,-2.7646,6.2208
-2.07345,-2.7646,6.2208
-2.01062,-2.7646,6.2208
-1.94779,-2.7646,6.2208
-1.88496,-2.7646,6.2208
-1.82212,-2.7646,6.2208
-1.75929,-2.7646,6.2208
-1.69646,-2.7646,6.2208
-1.63363,-2.7646,6.2208
-1.5708,-2.7646,6.2208
-1.50796,-2.7646,6.2208
-1.44513,-2.7646,6.2208
-1.3823,-2.7646,6.2208
-1.31947,-2.7646,6.2208
-1.25664,-2.7646,6.2208
-1.19381,-2.7646,6.2208
-1.13097,-2.7646,6.2208
-1.06814,-2.7646,6.2208
-1.00531,-2.7646,6.2208
-0.942478,-2.7646,6.2208
-0.879646,-2.7646,6.2208
-0.816814,-2.7646,6.2208
-0.753982,-2.7646,6.2208
-0.69115,-2.7646,6.2208
-0.628319,-2.7646,6.2208
-0.565487,-2.7646,6.2208
-0.502655,-2.7646,6.2208
-0.439823,-2.7646,6.2208
-0.376991,-2.7646,6.2208
-0.314159,-2.7646,6.2208
-0.251327,-2.7646,6.2208
-0.188496,-2.7646,6.2208
-0.125664,-2.7646,6.2208
-0.0628319,-2.7646,6.2208
2.77556e-15,-2.7646,334.541
0.0628319,-2.7646,334.541
0.125664,-2.7646,334.541
0.188496,-2.7646,334.541
0.251327,-2.7646,334.541
0.314159,-2.7646,334.541
0.376991,-2.7646,334.541
0.439823,-2.7646,334.541
0.502655,-2.7646,334.541
0.565487,-2.7646,334.541
0.628319,-2.7646,334.541
0.69115,-2.7646,334.541
0.753982,-2.7646,334.541
0.816814,-2.7646,334.541
0.879646,-2.7646,334.541
0.942478,-2.7646,334.541
1.00531,-2.7646,334.541
1.06814,-2.7646,334.541
1.13097,-2.7646,334.541
1.19381,-2.7646,334.541
1.25664,-2.7646,334.541
1.31947,-2.7646,334.541
1.3823,-2.7646,334.541
1.44513,-2.7646,334.541
1.50796,-2.7646,334.541
1.5708,-2.7646,334.541
1.63363,-2.7646,334.541
1.69646,-2.7646,334.541
1.75929,-2.7646,334.541
1.82212,-2.7646,334.541
1.88496,-2.7646,334.541
1.94779,-2.7646,334.541
2.01062,-2.7646,334.541
2.07345,-2.7646,334.541
2.13628,-2.7646,334.541
2.19911,-2.7646,334.541
2.26195,-2.7646,334.541
2.32478,-2.7646,334.541
2.38761,-2.7646,334.541
2.45044,-2.7646,334.541
2.51327,-2.7646,334.541
2.57611,-2.7646,334.541
2.63894,-2.7646,334.541
2.70177,-2.7646,334.541
2.7646,-2.7646,334.541
2.82743,-2.7646,334.541
2.89027,-2.7646,334.541
2.9531,-2.7646,334.541
3.01593,-2.7646,334.541
3.07876,-2.7646,334.541
-3.14159,-2.70177,8.4672
-3.07876,-2.70177,8.4672
-3.01593,-2.70177,8.4672
-2.9531,-2.70177,8.4672
-2.89027,-2.70177,8.4672
-2.82743,-2.70177,8.4672
-2.7646,-2.70177,8.4672
-2.70177,-2.70177,8.4672
-2.63894,-2.70177,8.4672
-2.57611,-2.70177,8.4672
-2.51327,-2.70177,8.4672
-2.45044,-2.70177,8.4672
-2.38761,-2.70177,8.4672
-2.32478,-2.70177,8.4672
-2.26195,-2.70177,8.4672
-2.19911,-2.70177,8.4672
-2.13628,-2.70177,8.4672
-2.07345,-2.70177,8.4672
-2.01062,-2.70177,8.4672
-1.94779,-2.70177,8.4672
-1.88496,-2.70177,8.4672
-1.82212,-2.70177,8.4672
-1.75929,-2.70177,8.4672
-1.69646,-2.70177,8.4672
-1.63363,-2.70177,8.4672
-1.5708,-2.70177,8.4672
-1.50796,-2.70177,8.4672
-1.44513,-2.70177,8.4672
-1.3823,-2.70177,8.4672
-1.31947,-2.70177,8.4672
-1.25664,-2.70177,8.4672
-1.19381,-2.70177,8.4672
-1.13097,-2.70177,8.4672
-1.06814,-2.70177,8.4672
-1.00531,-2.70177,8.4672
-0.942478,-2.70177,8.4672
-0.879646,-2.70177,8.4672
-0.816814,-2.70177,8.4672
-0.753982,-2.70177,8.4672
-0.69115,-2.70177,8.4672
-0.628319,-2.70177,8.4672
-0.565487,-2.70177,8.4672
-0.502655,-2.70177,8.4672
-0.439823,-2.70177,8.4672
-0.376991,-2.70177,8.4672
-0.314159,-2.70177,8.4672
-0.251327,-2.70177,8.4672
-0.188496,-2.70177,8.4672
-0.125664,-2.70177,8.4672
-0.0628319,-2.70177,8.4672
2.77556e-15,-2.70177,319.507
0.0628319,-2.70177,319.507
0.125664,-2.70177,319.507
0.188496,-2.70177,319.507
0.251327,-2.70177,319.507
0.314159,-2.70177,319.507
0.376991,-2.70177,319.507
0.439823,-2.70177,319.507
0.502655,-2.70177,319.507
0.565487,-2.70177,319.507
0.628319,-2.70177,319.507
0.69115,-2.70177,319.507
0.753982,-2.70177,319.507
0.816814,-2.70177,319.507
0.879646,-2.70177,319.507
0.942478,-2.70177,319.507
1.00531,-2.70177,319.507
1.06814,-2.70177,319.507
1.13097,-2.70177,319.507
1.19381,-2.70177,319.507
1.25664,-2.70177,319.507
1.31947,-2.70177,319.507
1.3823,-2.70177,319.507
1.44513,-2.70177,319.507
1.50796,-2.70177,319.507
1.5708,-2.70177,319.507
1.63363,-2.70177,319.507
1.69646,-2.70177,319.507
1.75929,-2.70177,319.507
1.82212,-2.70177,319.507
1.88496,-2.70177,319.507
1.94779,-2.70177,319.507
2.01062,-2.70177,319.507
2.07345,-2.70177,319.507
2.13628,-2.70177,319.507
2.19911,-2.70177,319.507
2.26195,-2.70177,319.507
2.32478,-2.70177,319.507
2.38761,-2.70177,319.507
2.45044,-2.70177,319.507
2.51327,-2.70177,319.507
2.57611,-2.70177,319.507
2.63894,-2.70177,319.507
2.70177,-2.70177,319.507
2.7646,-2.70177,319.507
2.82743,-2.70177,319.507
2.89027,-2.70177,319.507
2.9531,-2.70177,319.507
3.01593,-2.70177,319.507
3.07876,-2.70177,319.507
-3.14159,-2.63894,11.0592
-3.07876,-2.63894,11.0592
-3.01593,-2.63894,11.0592
-2.9531,-2.63894,11.0592
-2.89027,-2.63894,11.0592
-2.82743,-2.63894,11.0592
-2.7646,-2.63894,11.0592
-2.70177,-2.63894,11.0592
-2.63894,-2.63894,11.0592
-2.57611,-2.63894,11.0592
-2.51327,-2.63894,11.0592
-2.45044,-2.63894,11.0592
-2.38761,-2.63894,11.0592
-2.32478,-2.63894,11.0592
-2.26195,-2.63894,11.0592
-2.19911,-2.63894,11.0592
-2.13628,-2.63894,11.0592
-2.07345,-2.63894,11.0592
-2.01062,-2.63894,11.0592
-1.94779,-2.63894,11.0592
-1.88496,-2.63894,11.0592
-1.82212,-2.63894,11.0592
-1.75929,-2.63894,11.0592
-1.69646,-2.63894,11.0592
-1.63363,-2.63894,11.0592
-1.5708,-2.63894,11.0592
-1.50796,-2.63894,11.0592
-1.44513,-2.63894,11.0592
-1.3823,-2.63894,11.0592
-1.31947,-2.63894,11.0592
-1.25664,-2.63894,11.0592
-1.19381,-2.63894,11.0592
-1.13097,-2.63894,11.0592
-1.06814,-2.63894,11.0592
-1.00531,-2.63894,11.0592
-0.942478,-2.63894,11.0592
-0.879646,-2.63894,11.0592
-0.816814,-2.63894,11.0592
-0.753982,-2.63894,11.0592
-0.69115,-2.63894,11.0592
-0.628319,-2.63894,11.0592
-0.565487,-2.63894,11.0592
-0.502655,-2.63894,11.0592
-0.439823,-2.63894,11.0592
-0.376991,-2.63894,11.0592
-0.314159,-2.63894,11.0592
-0.251327,-2.63894,11.0592
-0.188496,-2.63894,11.0592
-0.125664,-2.63894,11.0592
-0.0628319,-2.63894,11.0592
2.77556e-15,-2.63894,304.819
0.0628319,-2.63894,304.819
0.125664,-2.63894,304.819
0.188496,-2.63894,304.819
0.251327,-2.63894,304.819
0.314159,-2.63894,304.819
0.376991,-2.63894,304.819
0.439823,-2.63894,304.819
0.502655,-2.63894,304.819
0.565487,-2.63894,304.819
0.628319,-2.63894,304.819
0.69115,-2.63894,304.819
0.753982,-2.63894,304.819
0.816814,-2.63894,304.819
0.879646,-2.63894,304.819
0.942478,-2.63894,304.819
1.00531,-2.63894,304.819
1.06814,-2.63894,304.819
1.13097,-2.63894,304.819
1.19381,-2.63894,304.819
1.25664,-2.63894,304.819
1.31947,-2.63894,304.819
1.3823,-2.63894,304.819
1.44513,-2.63894,304.819
1.50796,-2.63894,304.819
1.5708,-2.63894,304.819
1.63363,-2.63894,304.819
1.69646,-2.63894,304.819
1.75929,-2.63894,304.819
1.82212,-2.63894,304.819
1.88496,-2.63894,304.819
1.94779,-2.63894,304.819
2.01062,-2.63894,304.819
2.07345,-2.63894,304.819
2.13628,-2.63894,304.819
2.19911,-2.63894,304.819
2.26195,-2.63894,304.819
2.32478,-2.63894,304.819
